name	term	lev	seq	value
"chaperone binding"	GO:0051087	3	Mcavernosa01022	0
"chaperone binding"	GO:0051087	3	Mcavernosa26235	0
"chaperone binding"	GO:0051087	3	Mcavernosa27185	0
"chaperone binding"	GO:0051087	3	Mcavernosa01166	0
"chaperone binding"	GO:0051087	3	Mcavernosa03054	0
"peptide antigen binding"	GO:0042605	3	Mcavernosa04542	0
"peptide antigen binding"	GO:0042605	3	Mcavernosa13157	0
"peptide antigen binding"	GO:0042605	3	Mcavernosa17706	0
"peptide antigen binding"	GO:0042605	3	Mcavernosa00274	0
"peptide antigen binding"	GO:0042605	3	Mcavernosa00276	0
"peptide antigen binding"	GO:0042605	3	Mcavernosa00277	0
"peptide antigen binding"	GO:0042605	3	Mcavernosa00278	0
"peptide antigen binding"	GO:0042605	3	Mcavernosa29653	0
"peptide antigen binding"	GO:0042605	3	Mcavernosa24290	0
"peptide antigen binding"	GO:0042605	3	Mcavernosa24291	0
"peptide antigen binding"	GO:0042605	3	Mcavernosa01346	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa04672	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa05750	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa12583	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa12587	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa13873	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa08446	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa09003	4.03103347297024
"signaling adaptor activity"	GO:0035591	3	Mcavernosa09114	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa14446	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa12126	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa31932	12.0183437036494
"signaling adaptor activity"	GO:0035591	3	Mcavernosa31964	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa32133	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa32418	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa18756	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa06644	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa06645	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa06708	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa06707	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa07183	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa15400	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa15786	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa21279	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa21658	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa21830	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa00079	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa29762	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa29954	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa23930	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa03597	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa03756	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa04151	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa24990	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa25017	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa16412	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa02544	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa02545	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa30994	0
"signaling adaptor activity"	GO:0035591	3	Mcavernosa31325	0
"glutathione gamma-glutamylcysteinyltransferase activity"	GO:0016756	4	Mcavernosa32502	0
"glutathione gamma-glutamylcysteinyltransferase activity"	GO:0016756	4	Mcavernosa19929	0
"glutathione gamma-glutamylcysteinyltransferase activity"	GO:0016756	4	Mcavernosa19930	0
"glutathione gamma-glutamylcysteinyltransferase activity"	GO:0016756	4	Mcavernosa19937	0
"glutathione gamma-glutamylcysteinyltransferase activity"	GO:0016756	4	Mcavernosa16896	0
"phosphatidylinositol phosphate 4-phosphatase activity"	GO:0034596	2	Mcavernosa12038	0
"phosphatidylinositol phosphate 4-phosphatase activity"	GO:0034596	2	Mcavernosa20325	0
"phosphatidylinositol phosphate 4-phosphatase activity"	GO:0034596	2	Mcavernosa20819	0
"phosphatidylinositol phosphate 4-phosphatase activity"	GO:0034596	2	Mcavernosa27237	0
"phosphatidylinositol phosphate 4-phosphatase activity"	GO:0034596	2	Mcavernosa02592	0
"glutamate receptor binding"	GO:0035254	4	Mcavernosa13819	0
"glutamate receptor binding"	GO:0035254	4	Mcavernosa08593	0
"glutamate receptor binding"	GO:0035254	4	Mcavernosa08587	0
"glutamate receptor binding"	GO:0035254	4	Mcavernosa08588	0
"glutamate receptor binding"	GO:0035254	4	Mcavernosa11264	0
"glutamate receptor binding"	GO:0035254	4	Mcavernosa22701	0
"glutamate receptor binding"	GO:0035254	4	Mcavernosa02200	0
"calcium-transporting ATPase activity"	GO:0005388	2	Mcavernosa05479	0
"calcium-transporting ATPase activity"	GO:0005388	2	Mcavernosa11277	0
"calcium-transporting ATPase activity"	GO:0005388	2	Mcavernosa19991	0
"calcium-transporting ATPase activity"	GO:0005388	2	Mcavernosa19992	0
"calcium-transporting ATPase activity"	GO:0005388	2	Mcavernosa19990	0
"calcium-transporting ATPase activity"	GO:0005388	2	Mcavernosa01057	0
"obsolete transcription factor activity, RNA polymerase II basal transcription factor binding"	GO:0001083	-1	Mcavernosa27915	0
"obsolete transcription factor activity, RNA polymerase II basal transcription factor binding"	GO:0001083	-1	Mcavernosa27916	0
"obsolete transcription factor activity, RNA polymerase II basal transcription factor binding"	GO:0001083	-1	Mcavernosa19650	7.80851886131031
"obsolete transcription factor activity, RNA polymerase II basal transcription factor binding"	GO:0001083	-1	Mcavernosa22776	0
"obsolete transcription factor activity, RNA polymerase II basal transcription factor binding"	GO:0001083	-1	Mcavernosa09674	0
"obsolete transcription factor activity, RNA polymerase II basal transcription factor binding"	GO:0001083	-1	Mcavernosa20110	0
"obsolete transcription factor activity, RNA polymerase II basal transcription factor binding"	GO:0001083	-1	Mcavernosa20974	0
"phospholipid binding"	GO:0005543	3	Mcavernosa04317	0
"phospholipid binding"	GO:0005543	3	Mcavernosa04323	0
"phospholipid binding"	GO:0005543	3	Mcavernosa04439	0
"phospholipid binding"	GO:0005543	3	Mcavernosa04924	0
"phospholipid binding"	GO:0005543	3	Mcavernosa04921	0
"phospholipid binding"	GO:0005543	3	Mcavernosa05077	0
"phospholipid binding"	GO:0005543	3	Mcavernosa05385	0
"phospholipid binding"	GO:0005543	3	Mcavernosa05479	0
"phospholipid binding"	GO:0005543	3	Mcavernosa05491	0
"phospholipid binding"	GO:0005543	3	Mcavernosa05678	0
"phospholipid binding"	GO:0005543	3	Mcavernosa05808	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06025	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06087	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06091	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06107	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06104	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06103	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06108	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06100	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06127	0
"phospholipid binding"	GO:0005543	3	Mcavernosa12583	0
"phospholipid binding"	GO:0005543	3	Mcavernosa12587	0
"phospholipid binding"	GO:0005543	3	Mcavernosa12724	0
"phospholipid binding"	GO:0005543	3	Mcavernosa13595	0
"phospholipid binding"	GO:0005543	3	Mcavernosa13611	0
"phospholipid binding"	GO:0005543	3	Mcavernosa13703	0
"phospholipid binding"	GO:0005543	3	Mcavernosa13709	0
"phospholipid binding"	GO:0005543	3	Mcavernosa13751	0
"phospholipid binding"	GO:0005543	3	Mcavernosa13745	0
"phospholipid binding"	GO:0005543	3	Mcavernosa27807	0
"phospholipid binding"	GO:0005543	3	Mcavernosa27879	0
"phospholipid binding"	GO:0005543	3	Mcavernosa08299	0
"phospholipid binding"	GO:0005543	3	Mcavernosa08308	0
"phospholipid binding"	GO:0005543	3	Mcavernosa08303	0
"phospholipid binding"	GO:0005543	3	Mcavernosa08312	0
"phospholipid binding"	GO:0005543	3	Mcavernosa08447	0
"phospholipid binding"	GO:0005543	3	Mcavernosa08640	0
"phospholipid binding"	GO:0005543	3	Mcavernosa08749	0
"phospholipid binding"	GO:0005543	3	Mcavernosa08755	0
"phospholipid binding"	GO:0005543	3	Mcavernosa08754	0
"phospholipid binding"	GO:0005543	3	Mcavernosa14395	0
"phospholipid binding"	GO:0005543	3	Mcavernosa14816	0
"phospholipid binding"	GO:0005543	3	Mcavernosa14815	0
"phospholipid binding"	GO:0005543	3	Mcavernosa14819	0
"phospholipid binding"	GO:0005543	3	Mcavernosa14820	0
"phospholipid binding"	GO:0005543	3	Mcavernosa14821	0
"phospholipid binding"	GO:0005543	3	Mcavernosa14969	0
"phospholipid binding"	GO:0005543	3	Mcavernosa14978	0
"phospholipid binding"	GO:0005543	3	Mcavernosa14979	0
"phospholipid binding"	GO:0005543	3	Mcavernosa11846	0
"phospholipid binding"	GO:0005543	3	Mcavernosa11855	0
"phospholipid binding"	GO:0005543	3	Mcavernosa11868	0
"phospholipid binding"	GO:0005543	3	Mcavernosa31831	0
"phospholipid binding"	GO:0005543	3	Mcavernosa32037	0
"phospholipid binding"	GO:0005543	3	Mcavernosa32130	0
"phospholipid binding"	GO:0005543	3	Mcavernosa32145	0
"phospholipid binding"	GO:0005543	3	Mcavernosa32397	0
"phospholipid binding"	GO:0005543	3	Mcavernosa18374	0
"phospholipid binding"	GO:0005543	3	Mcavernosa18421	0
"phospholipid binding"	GO:0005543	3	Mcavernosa18460	0
"phospholipid binding"	GO:0005543	3	Mcavernosa18838	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06300	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06708	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06707	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06722	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06761	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06899	0
"phospholipid binding"	GO:0005543	3	Mcavernosa06977	0
"phospholipid binding"	GO:0005543	3	Mcavernosa07030	0
"phospholipid binding"	GO:0005543	3	Mcavernosa07024	0
"phospholipid binding"	GO:0005543	3	Mcavernosa07103	0
"phospholipid binding"	GO:0005543	3	Mcavernosa19388	0
"phospholipid binding"	GO:0005543	3	Mcavernosa19470	0
"phospholipid binding"	GO:0005543	3	Mcavernosa19610	0
"phospholipid binding"	GO:0005543	3	Mcavernosa20053	0
"phospholipid binding"	GO:0005543	3	Mcavernosa22068	0
"phospholipid binding"	GO:0005543	3	Mcavernosa22590	0
"phospholipid binding"	GO:0005543	3	Mcavernosa15926	0
"phospholipid binding"	GO:0005543	3	Mcavernosa15954	0
"phospholipid binding"	GO:0005543	3	Mcavernosa15952	0
"phospholipid binding"	GO:0005543	3	Mcavernosa15973	0
"phospholipid binding"	GO:0005543	3	Mcavernosa10295	0
"phospholipid binding"	GO:0005543	3	Mcavernosa10288	0
"phospholipid binding"	GO:0005543	3	Mcavernosa10529	0
"phospholipid binding"	GO:0005543	3	Mcavernosa10625	0
"phospholipid binding"	GO:0005543	3	Mcavernosa10627	0
"phospholipid binding"	GO:0005543	3	Mcavernosa10639	0
"phospholipid binding"	GO:0005543	3	Mcavernosa10756	0
"phospholipid binding"	GO:0005543	3	Mcavernosa09565	0
"phospholipid binding"	GO:0005543	3	Mcavernosa09570	0
"phospholipid binding"	GO:0005543	3	Mcavernosa10077	0
"phospholipid binding"	GO:0005543	3	Mcavernosa21008	0
"phospholipid binding"	GO:0005543	3	Mcavernosa21010	0
"phospholipid binding"	GO:0005543	3	Mcavernosa21019	0
"phospholipid binding"	GO:0005543	3	Mcavernosa21022	0
"phospholipid binding"	GO:0005543	3	Mcavernosa21023	0
"phospholipid binding"	GO:0005543	3	Mcavernosa21447	0
"phospholipid binding"	GO:0005543	3	Mcavernosa26304	0
"phospholipid binding"	GO:0005543	3	Mcavernosa26481	0
"phospholipid binding"	GO:0005543	3	Mcavernosa26477	0
"phospholipid binding"	GO:0005543	3	Mcavernosa26987	0
"phospholipid binding"	GO:0005543	3	Mcavernosa27116	0
"phospholipid binding"	GO:0005543	3	Mcavernosa27117	0
"phospholipid binding"	GO:0005543	3	Mcavernosa20133	0
"phospholipid binding"	GO:0005543	3	Mcavernosa20302	0
"phospholipid binding"	GO:0005543	3	Mcavernosa20543	0
"phospholipid binding"	GO:0005543	3	Mcavernosa20547	0
"phospholipid binding"	GO:0005543	3	Mcavernosa20541	0
"phospholipid binding"	GO:0005543	3	Mcavernosa20633	0
"phospholipid binding"	GO:0005543	3	Mcavernosa17546	0
"phospholipid binding"	GO:0005543	3	Mcavernosa17941	0
"phospholipid binding"	GO:0005543	3	Mcavernosa17951	0
"phospholipid binding"	GO:0005543	3	Mcavernosa18140	0
"phospholipid binding"	GO:0005543	3	Mcavernosa22808	0
"phospholipid binding"	GO:0005543	3	Mcavernosa00118	0
"phospholipid binding"	GO:0005543	3	Mcavernosa00184	0
"phospholipid binding"	GO:0005543	3	Mcavernosa29792	0
"phospholipid binding"	GO:0005543	3	Mcavernosa29971	0
"phospholipid binding"	GO:0005543	3	Mcavernosa23647	0
"phospholipid binding"	GO:0005543	3	Mcavernosa23753	0
"phospholipid binding"	GO:0005543	3	Mcavernosa24325	0
"phospholipid binding"	GO:0005543	3	Mcavernosa30466	0
"phospholipid binding"	GO:0005543	3	Mcavernosa30556	0
"phospholipid binding"	GO:0005543	3	Mcavernosa34760	0
"phospholipid binding"	GO:0005543	3	Mcavernosa35018	0
"phospholipid binding"	GO:0005543	3	Mcavernosa35075	0
"phospholipid binding"	GO:0005543	3	Mcavernosa28934	0
"phospholipid binding"	GO:0005543	3	Mcavernosa28935	0
"phospholipid binding"	GO:0005543	3	Mcavernosa33973	0
"phospholipid binding"	GO:0005543	3	Mcavernosa33451	0
"phospholipid binding"	GO:0005543	3	Mcavernosa33535	0
"phospholipid binding"	GO:0005543	3	Mcavernosa33671	0
"phospholipid binding"	GO:0005543	3	Mcavernosa33867	0
"phospholipid binding"	GO:0005543	3	Mcavernosa33866	0
"phospholipid binding"	GO:0005543	3	Mcavernosa32580	0
"phospholipid binding"	GO:0005543	3	Mcavernosa01215	0
"phospholipid binding"	GO:0005543	3	Mcavernosa01219	0
"phospholipid binding"	GO:0005543	3	Mcavernosa01216	0
"phospholipid binding"	GO:0005543	3	Mcavernosa01631	0
"phospholipid binding"	GO:0005543	3	Mcavernosa01889	0
"phospholipid binding"	GO:0005543	3	Mcavernosa01887	0
"phospholipid binding"	GO:0005543	3	Mcavernosa01888	0
"phospholipid binding"	GO:0005543	3	Mcavernosa01963	0
"phospholipid binding"	GO:0005543	3	Mcavernosa03620	0
"phospholipid binding"	GO:0005543	3	Mcavernosa03622	0
"phospholipid binding"	GO:0005543	3	Mcavernosa03637	0
"phospholipid binding"	GO:0005543	3	Mcavernosa07447	0
"phospholipid binding"	GO:0005543	3	Mcavernosa24457	0
"phospholipid binding"	GO:0005543	3	Mcavernosa24539	0
"phospholipid binding"	GO:0005543	3	Mcavernosa25270	0
"phospholipid binding"	GO:0005543	3	Mcavernosa25269	0
"phospholipid binding"	GO:0005543	3	Mcavernosa25370	0
"phospholipid binding"	GO:0005543	3	Mcavernosa25374	0
"phospholipid binding"	GO:0005543	3	Mcavernosa16672	0
"phospholipid binding"	GO:0005543	3	Mcavernosa16691	0
"phospholipid binding"	GO:0005543	3	Mcavernosa16758	0
"phospholipid binding"	GO:0005543	3	Mcavernosa16785	0
"phospholipid binding"	GO:0005543	3	Mcavernosa16894	0
"phospholipid binding"	GO:0005543	3	Mcavernosa16984	0
"phospholipid binding"	GO:0005543	3	Mcavernosa17082	0
"phospholipid binding"	GO:0005543	3	Mcavernosa17083	0
"phospholipid binding"	GO:0005543	3	Mcavernosa17085	0
"phospholipid binding"	GO:0005543	3	Mcavernosa02400	0
"phospholipid binding"	GO:0005543	3	Mcavernosa02940	0
"phospholipid binding"	GO:0005543	3	Mcavernosa02974	0
"phospholipid binding"	GO:0005543	3	Mcavernosa03071	0
"phospholipid binding"	GO:0005543	3	Mcavernosa30913	0
"phospholipid binding"	GO:0005543	3	Mcavernosa30957	0
"retinoic acid receptor binding"	GO:0042974	6	Mcavernosa13590	0
"retinoic acid receptor binding"	GO:0042974	6	Mcavernosa09303	0
"retinoic acid receptor binding"	GO:0042974	6	Mcavernosa18072	0
"retinoic acid receptor binding"	GO:0042974	6	Mcavernosa23674	0
"retinoic acid receptor binding"	GO:0042974	6	Mcavernosa04106	0
"retinoic acid receptor binding"	GO:0042974	6	Mcavernosa24476	0
"retinoic acid receptor binding"	GO:0042974	6	Mcavernosa31622	0
"polyol transmembrane transporter activity"	GO:0015166;GO:0015168	2	Mcavernosa20727	0
"polyol transmembrane transporter activity"	GO:0015166;GO:0015168	2	Mcavernosa29856	0
"polyol transmembrane transporter activity"	GO:0015166;GO:0015168	2	Mcavernosa24746	0
"polyol transmembrane transporter activity"	GO:0015166;GO:0015168	2	Mcavernosa24747	0
"polyol transmembrane transporter activity"	GO:0015166;GO:0015168	2	Mcavernosa24753	0
"polyol transmembrane transporter activity"	GO:0015166;GO:0015168	2	Mcavernosa24754	0
"CoA hydrolase activity"	GO:0016289	2	Mcavernosa05613	0
"CoA hydrolase activity"	GO:0016289	2	Mcavernosa09240	0
"CoA hydrolase activity"	GO:0016289	2	Mcavernosa16046	0
"CoA hydrolase activity"	GO:0016289	2	Mcavernosa16047	0
"CoA hydrolase activity"	GO:0016289	2	Mcavernosa16049	0
"CoA hydrolase activity"	GO:0016289	2	Mcavernosa16050	0
"CoA hydrolase activity"	GO:0016289	2	Mcavernosa00606	0
"CoA hydrolase activity"	GO:0016289	2	Mcavernosa25459	0
"CoA hydrolase activity"	GO:0016289	2	Mcavernosa25461	0
"CoA hydrolase activity"	GO:0016289	2	Mcavernosa27366	0
"CoA hydrolase activity"	GO:0016289	2	Mcavernosa01502	0
"CoA hydrolase activity"	GO:0016289	2	Mcavernosa03289	0
"CoA hydrolase activity"	GO:0016289	2	Mcavernosa03461	0
"CoA hydrolase activity"	GO:0016289	2	Mcavernosa17219	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa05249	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa05262	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa05757	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa05839	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa05838	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa14190	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa09237	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa14720	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa11893	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa11904	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa12015	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa12014	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa31863	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa18652	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa18653	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa18650	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa18651	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa06691	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa06689	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa19536	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa19816	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa22138	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa10533	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa10532	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa10531	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa21222	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa21697	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa20685	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa17544	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa17673	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa17690	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa18075	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa23347	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa23348	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa23590	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa01076	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa25409	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa25598	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa34634	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa32510	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa07270	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa24632	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa16947	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa02315	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa02398	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa02399	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa02402	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa02484	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa02485	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa30957	0
"phosphoric diester hydrolase activity"	GO:0008081	2	Mcavernosa30986	0
"3'-5' DNA helicase activity"	GO:0043138;GO:0043140	2	Mcavernosa06116	0
"3'-5' DNA helicase activity"	GO:0043138;GO:0043140	2	Mcavernosa08611	0
"3'-5' DNA helicase activity"	GO:0043138;GO:0043140	2	Mcavernosa09093	0
"3'-5' DNA helicase activity"	GO:0043138;GO:0043140	2	Mcavernosa19776	0
"3'-5' DNA helicase activity"	GO:0043138;GO:0043140	2	Mcavernosa16329	0
"3'-5' DNA helicase activity"	GO:0043138;GO:0043140	2	Mcavernosa28927	0
"3'-5' DNA helicase activity"	GO:0043138;GO:0043140	2	Mcavernosa29148	0
